NCESSCH,free_lunches
20051000722,59
20051000723,40
20051000724,40
20051000725,63
20051000726,0
20051000727,62
20051000731,28
20051000733,51
20051000734,0
20051000740,0
20051000741,20
20051000744,0
20051000747,0
20052000240,83
20052000241,76
20052000242,85
20052000244,57
20052000245,73
20052000246,79
20052000247,64
20052000327,0
20052500111,53
20052500250,68
20052500648,0
20054000251,49
20054000321,0
20057000254,67
20057000323,0
20057000332,0
20057000426,0
20057000568,79
20060000002,46
20060000045,41
20060000049,0
20060000055,61
20060000114,56
20060000162,0
20060000238,34
20060000256,36
20060000258,34
20060000259,29
20060000260,24
20060000262,57
20060000267,78
20060000269,55
20060000270,38
20060000271,47
20060000273,24
20060000275,49
20060000276,57
20060000277,38
20060000279,44
20060000280,30
20060000281,23
20060000324,30
20060000325,0
20060000462,35
20060000464,72
20060000516,23
20060000519,22
20060000587,9
20060000600,38
20060000650,24
20060000651,42
20060000652,34
20060000742,0
20061000139,37
20061000283,0
20061000284,53
20061000285,34
20061000286,31
20061000287,35
20061000288,35
20061000289,60
20061000290,67
20061000291,50
20061000470,45
20062500292,83
20062500293,89
20062500294,93
20062500295,96
20062500297,72
20062500298,57
20062500300,70
20062500301,85
20062500302,93
20062500303,89
20062500394,84
20062500569,58
20062500748,0
20063000304,0
20066000305,49
20066000570,47
20066000604,61
20067000307,0
20067000308,0
20068000659,93
20069000310,0
20070000314,57
20070000319,58
20070000322,73
20070000326,63
20070000428,0
20070000484,71
20070000486,0
20070000526,73
20070000589,63
20070000617,73
20070000739,70
20071000330,71
20071000331,0
20071000333,85
20071000335,89
20071000336,86
20071000338,83
20071000465,73
20071000573,83
20071500488,0
20072000340,14
20072000661,18
20073000342,80
20073000344,0
20073000345,0
20073000477,0
20073000490,0
20076000346,58
20076000347,77
20076000348,87
20076000350,91
20076000352,80
20076000353,0
20076000491,85
20076000663,55
20076000665,87
20077000354,0
20077000356,0
20077000357,0
20077000447,0
20077500358,90
20077500360,67
20077500361,81
20077500362,85
20077500365,0
20077500366,94
20077500446,0
20077500493,0
20077500552,73
20078000367,0
20078000370,48
20078000495,35
20080000371,0
20080000372,0
20080000496,0
20080000553,0
20081000373,66
20081000576,54
20081000728,45
20081000743,0
20084000667,95
20084000749,0
20086200377,92
20086200379,0
20086200380,0
20086200381,67
20086200382,0
20086200383,0
20086200384,93
20086200385,93
20086200386,92
20086200453,0
40000100120,11
40000100616,14
40000101203,0
40000101204,11
40000101871,12
40000101872,10
40000102344,10
40000102484,9
40000103334,0
40000300147,73
40000301198,67
40000301458,56
40000301969,74
40000303020,25
40000400912,55
40000500629,97
40001600476,65
40001600481,87
40001601942,88
40001602442,85
40001602443,72
40001800496,32
40001900498,10
40002001179,0
40002101276,76
40002101277,0
40002101523,0
40002201354,69
40002301352,99
40002301355,99
40002301524,99
40002601389,61
40002601459,70
40002601460,55
40002601767,65
40002800528,39
40003100689,7
40003300703,59
40003400707,1
40003600709,0
40003700712,57
40003703168,34
40003800714,0
40003801721,0
40003802534,0
40004003343,92
40004100718,94
40004300733,0
40004700744,52
40004703031,20
40005200752,99
40005202451,0
40005300754,0
40005303402,0
40005400756,0
40005500774,0
40005501731,45
40005600781,0
40005700784,75
40006101742,69
40006500821,0
40006501599,0
40006501600,0
40006502685,0
40006503395,0
40006701901,84
40006800825,26
40006801745,54
40006900826,19
40007000831,11
40007100832,0
40007103326,0
40007200834,0
40007202264,0
40007401604,0
40007401605,0
40007401759,6
40007402185,0
40007500893,43
40007700918,76
40007700943,90
40007801006,77
40007801007,0
40007801957,0
40007802386,54
40007901008,83
40007903035,22
40008101010,0
40008200006,59
40008201457,65
40008203225,72
40008301011,90
40008301014,69
40008301015,90
40008301016,95
40008301017,90
40008301018,68
40008301020,67
40008301021,0
40008301788,0
40008501024,0
40008801061,0
40008901063,59
40009001066,70
40009201075,58
40009301086,9
40009401109,43
40009501114,0
40009601174,0
40009701178,0
40009801180,25
40009901182,79
40010001714,49
40010101580,0
40010101885,90
40010103090,0
40010103091,0
40010103092,89
40010103093,0
40010201582,96
40010301724,10
40010302008,0
40010302139,5
40010302329,21
40010302945,0
40010401584,0
40010501587,48
40010601892,27
40010701590,0
40010702650,0
40010801591,0
40010802015,0
40010802145,0
40010802146,0
40010803162,0
40010901592,95
40011101594,0
40011201595,10
40011203179,6
40011203279,42
40011203328,16
40011203340,14
40011203365,0
40011301601,0
40011501617,0
40012001641,0
40012001642,0
40012001643,0
40012001644,0
40012001645,0
40012001646,0
40012001647,0
40012001810,0
40012001811,0
40012001812,0
40012001813,0
40012001814,0
40012001815,0
40012101581,0
40012201585,92
40012401589,60
40012501619,32
40012601620,43
40012601778,25
40012801715,97
40012802438,0
40012803235,0
40012901790,40
40013001803,37
40013002569,67
40013101781,80
40013101960,49
40013102070,70
40013103274,47
40013301725,77
40013301888,60
40013401786,0
40013501748,20
40013801727,0
40014101657,45
40014401717,0
40014501750,74
40014701787,89
40014901897,85
40014903386,78
40015001793,86
40015003403,67
40015101747,91
40015201785,0
40015201961,0
40015301902,49
40015401770,95
40015701728,32
40015703028,40
40015703046,0
40015901791,87
40016001779,74
40016101749,68
40016301820,0
40016301821,0
40016302429,0
40016303138,0
40016401726,0
40016402455,0
40016501755,0
40018101889,0
40018201890,0
40018202964,0
40018401713,29
40018502147,100
40018701906,0
40018901907,0
40019001908,96
40019003247,82
40019101909,87
40019201910,9
40019701943,0
40019701944,0
40019701945,0
40019701946,0
40019701947,0
40019702238,0
40019703065,0
40019703070,0
40019703071,0
40019703072,0
40019703169,0
40019703170,0
40020102069,91
40020201959,0
40020202312,0
40020203141,0
40020401962,69
40020501963,25
40020602073,0
40020702215,92
40020801970,58
40020901973,60
40020903364,55
40021001974,0
40021101975,0
40021200060,58
40021200061,40
40021201120,56
40021202444,50
40021203232,0
40021302100,81
40021401980,79
40021402453,0
40021601864,54
40021702010,0
40021801913,88
40021902011,97
40021902328,41
40021902338,93
40021902367,41
40021903137,63
40022101921,99
40022302199,31
40022501887,0
40022702017,99
40022901918,28
40023002171,100
40023102021,0
40023202022,0
40023402024,0
40023403172,0
40023501861,45
40023503157,71
40023602666,0
40023603228,62
40023701925,35
40023801854,0
40023902533,79
40024102029,24
40024102957,22
40024302030,98
40024302152,0
40024302415,0
40024302647,0
40024401855,84
40024402153,90
40024501857,0
40024503032,0
40024601856,68
40024801923,97
40024803089,1
40024901845,0
40025201852,0
40025402074,99
40025502075,0
40025602076,14
40025702078,90
40025802079,0
40025902080,66
40026001853,0
40026101916,0
40026302083,0
40026402084,43
40026602089,76
40026602368,62
40026702091,47
40026802092,52
40027302013,0
40027303184,0
40027303194,0
40027402020,91
40027502077,50
40027601841,76
40027802168,0
40027902170,35
40028002186,69
40028102187,81
40028202232,84
40028202993,91
40028402095,87
40028502173,0
40028802176,89
40029002177,98
40029500149,84
40029500326,61
40029500327,77
40029500328,63
40029500329,0
40029500881,60
40029501126,57
40029501495,83
40029501544,80
40029502661,63
40029503234,79
40029503325,52
40029602209,35
40029802143,70
40029902099,76
40030302181,32
40030303307,0
40031002149,69
40031002370,55
40031003180,0
40031102151,35
40031102919,48
40031103001,37
40031103144,48
40031103186,40
40031103189,56
40031103292,55
40031202216,5
40031302222,93
40031302224,82
40031402191,0
40031502217,62
40031503318,42
40031602101,0
40031602102,0
40031602103,0
40031602677,0
40031602940,0
40031602979,0
40031702202,0
40031802203,98
40032002227,74
40032002576,80
40032102155,0
40032202205,91
40032302159,0
40032402160,0
40032402265,0
40032602162,81
40032702163,45
40032702291,39
40032702372,22
40032802228,54
40032802320,0
40032903159,27
40033002206,0
40033202165,92
40033402166,67
40033801915,82
40033901939,77
40034001940,47
40034003406,0
40034102243,0
40034102248,0
40034102249,0
40034102565,0
40034102853,0
40034102858,0
40034302246,86
40034303003,84
40034401990,0
40034502256,0
40034502257,0
40034502258,0
40034502259,0
40034502260,0
40034502261,0
40034502262,0
40034502421,0
40034502577,0
40034503384,0
40034503390,0
40034702240,0
40034702269,0
40034702270,0
40034702271,0
40034702470,0
40034702471,0
40034702944,0
40034703040,0
40034703268,0
40034703270,0
40034802241,0
40034802275,0
40034802276,0
40034802277,0
40034802278,0
40034802279,0
40034802876,0
40034802917,0
40034803019,0
40034803025,0
40034902242,0
40034902252,0
40034902253,0
40034902254,0
40034902263,0
40034902399,0
40034903080,0
40034903218,0
40034903239,0
40035002286,87
40035102148,95
40035201898,88
40035301896,89
40035401733,84
40035501734,99
40035602287,84
40035701732,71
40035902292,0
40036002288,17
40036102299,69
40036103143,0
40036103165,61
40036103312,27
40036202298,0
40036302300,74
40036302532,0
40036400804,86
40036402985,85
40036502301,0
40036502888,0
40036602302,13
40036702303,99
40036802037,80
40037001597,83
40037302311,79
40037302397,78
40037302889,76
40037302936,67
40037402169,64
40037502172,44
40037602313,99
40037702314,35
40037902316,0
40038002317,0
40038102319,54
40038102866,19
40038202331,86
40038302353,43
40038303281,48
40038401899,50
40038502016,87
40038601894,99
40038701735,84
40038801736,56
40038901737,99
40039002289,84
40039103074,83
40039202294,0
40039302297,83
40039402323,90
40039502305,43
40039502536,23
40039502826,58
40039503335,19
40039602306,81
40039703119,82
40039802308,56
40039902325,30
40040101866,0
40040102437,0
40040103294,0
40040201860,90
40040301989,75
40040401993,98
40040502053,0
40040602036,15
40040702404,41
40040902406,0
40041002407,0
40041302411,80
40041302986,42
40041402412,88
40041502414,31
40041602374,90
40041602857,0
40041602989,0
40041701588,73
40041802446,62
40041803252,0
40041902473,59
40041902579,63
40041902897,71
40042002522,81
40042003277,75
40042102523,74
40042302525,29
40042402526,28
40042502527,59
40042602528,32
40042703160,48
40042901994,60
40043002555,0
40043102556,0
40043202200,37
40043203324,41
40043302558,0
40043402562,0
40043602651,0
40043701920,0
40043802653,100
40043902644,60
40044002681,0
40044102658,40
40044202683,59
40044402321,83
40044502676,99
40044602659,74
40044702671,79
40044802638,40
40045000001,66
40045001884,29
40045002273,49
40045002592,25
40045101917,0
40045302580,0
40045402595,0
40045502588,0
40045602578,0
40045702585,0
40045802573,0
40045902575,0
40046002581,0
40046102582,0
40046202572,0
40046302884,0
40046302892,0
40046302900,0
40046302918,0
40046302921,0
40046302923,0
40046302924,0
40046302927,0
40046303236,0
40046303237,0
40046303358,0
40046303359,0
40048000002,93
40052000003,70
40052003063,58
40060000007,90
40060000008,91
40060000009,85
40060000010,92
40060000012,93
40060000015,91
40060000016,92
40060000018,91
40060000302,90
40060001283,46
40060001418,90
40060001486,96
40060001707,90
40060001708,89
40060002002,84
40060803115,0
40060903117,0
40061002056,45
40061003363,41
40061202545,0
40061203127,0
40061203128,0
40061203129,0
40061203130,0
40061203131,0
40061203132,0
40061203133,0
40061203265,0
40061203311,0
40061302553,0
40061302861,0
40061303135,0
40061403158,54
40061502390,0
40061502391,0
40061502392,0
40061502393,0
40061502394,0
40061502395,0
40061502440,0
40061502441,0
40061502506,0
40061502507,0
40061502508,0
40061502509,0
40061502510,0
40061502511,0
40061502512,0
40061502513,0
40061502514,0
40061502515,0
40061502516,0
40061502517,0
40061502518,0
40061502519,0
40061502520,0
40061502521,0
40061502635,0
40061502641,0
40061502648,0
40061502654,0
40061502664,0
40061502669,0
40061502680,0
40061502686,0
40061502804,0
40061502824,0
40061502863,0
40061502879,0
40061503061,0
40061503148,0
40061503149,0
40061503150,0
40061503151,0
40061503152,0
40061503153,0
40061503366,0
40061503371,0
40061503372,0
40061503373,0
40061503391,0
40061603094,0
40061703182,0
40061803095,88
40061903097,99
40062000687,0
40062100688,0
40062103161,0
40062502157,0
40062601886,0
40063000019,52
40063103103,0
40063203105,58
40063303106,85
40063402201,88
40063603011,81
40063603108,61
40063603163,0
40063702032,60
40063801796,27
40063803360,52
40064002031,65
40064102375,0
40064102881,93
40064102953,98
40064103048,0
40064902846,60
40064903114,70
40065001846,73
40065303004,51
40065303069,43
40065403164,0
40065503096,1
40065602869,84
40065603223,71
40068000020,91
40068000021,41
40068000022,51
40068000023,2
40068000025,90
40068000026,66
40068000027,2
40068000028,34
40068000029,1
40068000030,0
40068000031,0
40068000032,78
40068000033,22
40068001001,0
40068001031,0
40068001286,1
40068001394,21
40068001525,1
40068002066,0
40068002198,14
40068003314,0
40068003330,0
40072000034,79
40074502856,32
40074503012,0
40074503190,27
40074600717,4
40074602864,6
40074603383,0
40074702795,0
40074802870,66
40075000039,0
40075102781,97
40075102850,0
40075103213,75
40075202767,0
40075202772,0
40075202773,0
40075202774,0
40075202776,0
40075202778,0
40075202790,0
40075202792,0
40075202793,0
40075202796,0
40075202797,0
40075202801,0
40075202803,0
40075202807,0
40075202809,0
40075202810,0
40075202814,0
40075202815,0
40075202817,0
40075202823,0
40075202828,0
40075202830,0
40075202831,0
40075202834,0
40075202839,0
40075202841,0
40075202843,0
40075202847,0
40075202848,0
40075202852,0
40075202860,0
40075202868,0
40075202877,0
40075202977,0
40075203042,0
40075203054,0
40075203181,0
40075203192,0
40075203198,0
40075203208,0
40075203212,0
40075203227,0
40075203256,0
40075203258,0
40075203319,0
40075203322,0
40075203337,0
40075302838,0
40075402819,99
40075502371,15
40075503029,3
40075602813,98
40075702820,0
40075802766,0
40076002911,0
40076102947,5
40076202955,0
40076302915,41
40076403051,0
40076502958,0
40076602901,72
40076702960,0
40076802913,97
40076902956,63
40077002903,34
40077102899,0
40077202973,0
40077202974,0
40077202992,0
40077203006,0
40077203010,0
40077203013,0
40077203015,0
40077203033,0
40077302905,0
40077402934,52
40077502916,24
40077503329,4
40077602387,82
40077702937,0
40077802902,29
40077902952,0
40078002928,76
40078102910,70
40078202954,14
40078302932,62
40078402933,0
40078502929,97
40078602885,78
40078702898,92
40078802999,98
40078803375,93
40078902931,59
40079000040,62
40079000041,77
40079000042,72
40079000043,48
40079001461,62
40079002212,50
40079002345,0
40079003333,33
40079102963,72
40079202970,99
40079302984,64
40079402980,0
40079403030,0
40079403037,0
40079403045,0
40079403055,0
40079403200,0
40079403215,0
40079403217,0
40079602645,67
40079702994,0
40079703230,1
40079803021,90
40079902943,34
40080003034,0
40080003211,0
40080003288,0
40080003317,0
40080003368,0
40080102941,97
40080202962,64
40080302667,39
40080402996,0
40080503050,0
40080602891,39
40080702976,25
40080903018,0
40081003026,63
40081101583,3
40081102855,12
40081102894,7
40081102950,3
40081303053,13
40081402554,80
40081503023,98
40081602998,73
40081603219,57
40081703191,0
40081803197,0
40081903187,0
40082002672,45
40082103226,89
40082203221,73
40082303296,51
40082403178,53
40082503220,0
40082603207,46
40082603303,24
40082703309,29
40082803199,34
40082903278,0
40083003253,0
40083103196,0
40083203290,0
40083303283,0
40083403244,0
40083803243,15
40083903273,89
40084000044,98
40084103259,0
40084203300,14
40084303351,0
40084403285,42
40084503242,48
40084503338,51
40084603245,99
40084703301,35
40084803293,0
40084903266,68
40085003341,0
40085103271,0
40085203257,55
40085303297,99
40085403249,54
40085503275,14
40085603284,0
40085703260,0
